VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,09/01/2021 06:26:00 PM,09/01/2021 06:39:00 PM,,,74,152,,1.8,13.2,0,0,3,0,,0.3,16.5,,,
2,09/01/2021 06:26:20 PM,09/01/2021 06:51:39 PM,N,1,94,167,1,3.34,16.5,1,0.5,0,0,,0.3,18.3,1,1,0
2,09/01/2021 06:26:30 PM,09/01/2021 06:34:45 PM,N,1,74,43,1,1.39,7.5,1,0.5,0,0,,0.3,9.3,2,1,0
2,09/01/2021 06:27:00 PM,09/01/2021 06:43:00 PM,,,185,265,,0,21.16,2.75,0,0,0,,0.3,24.21,,,
2,09/01/2021 06:27:12 PM,09/01/2021 06:38:07 PM,N,1,43,238,1,1.7,9,1,0.5,2.71,0,,0.3,16.26,1,1,2.75
2,09/01/2021 06:28:14 PM,09/01/2021 06:33:52 PM,N,1,75,41,1,0.8,5.5,1,0.5,0,0,,0.3,7.3,2,1,0
2,09/01/2021 06:28:52 PM,09/01/2021 06:29:08 PM,N,1,152,152,1,0.04,2.5,1,0.5,0,0,,0.3,4.3,2,1,0
2,09/01/2021 06:29:00 PM,09/01/2021 07:02:00 PM,,,40,226,,8.26,31.05,2.75,0,0,0,,0.3,34.1,,,
2,09/01/2021 06:29:22 PM,09/01/2021 06:48:45 PM,N,1,43,170,1,3.74,15.5,1,0.5,4.01,0,,0.3,24.06,1,1,2.75
2,09/01/2021 06:30:07 PM,09/01/2021 06:32:09 PM,N,1,65,65,1,0,3.5,1,0.5,0,0,,0.3,5.3,2,1,0
1,09/01/2021 06:31:00 PM,09/01/2021 06:55:23 PM,N,1,75,129,2,7.1,23.5,1,0.5,0,6.55,,0.3,31.85,2,1,0
2,09/01/2021 06:31:00 PM,09/01/2021 07:46:00 PM,,,186,76,,10.38,56.95,2.75,0,0,0,,0.3,60,,,
2,09/01/2021 06:31:31 PM,09/01/2021 06:37:21 PM,N,1,134,134,1,0.7,5.5,1,0.5,3,0,,0.3,10.3,1,1,0
2,09/01/2021 06:31:36 PM,09/01/2021 07:20:53 PM,N,1,117,197,1,11.5,39,1,0.5,0,0,,0.3,40.8,1,1,0
1,09/01/2021 06:32:34 PM,09/01/2021 07:04:52 PM,N,1,52,61,1,6.1,20.5,1,0.5,2,0,,0.3,24.3,1,1,0
2,09/01/2021 06:33:00 PM,09/01/2021 07:08:00 PM,,,145,138,,8.1,21.15,0,0,4.74,0,,0.3,26.19,,,
2,09/01/2021 06:33:10 PM,09/01/2021 06:43:06 PM,N,1,244,243,1,1.4,8,1,0.5,2.45,0,,0.3,12.25,1,1,0
2,09/01/2021 06:33:31 PM,09/01/2021 06:43:37 PM,N,1,74,166,1,1.95,9,1,0.5,2.16,0,,0.3,12.96,1,1,0
1,09/01/2021 06:34:12 PM,09/01/2021 07:04:30 PM,N,1,39,14,1,0,29.2,0,0.5,0,0,,0.3,30,1,1,0
2,09/01/2021 06:35:00 PM,09/01/2021 06:39:06 PM,N,1,75,74,1,1.03,5,1,0.5,1,0,,0.3,7.8,1,1,0
2,09/01/2021 06:35:00 PM,09/01/2021 07:01:00 PM,,,191,218,,4.83,28.74,2.75,0,0,0,,0.3,31.79,,,
2,09/01/2021 06:35:00 PM,09/01/2021 06:43:00 PM,,,71,91,,1.46,13.95,2.75,0,0,0,,0.3,17,,,
2,09/01/2021 06:35:00 PM,09/01/2021 06:57:00 PM,,,76,91,,7.65,29.9,2.75,0,0,6.55,,0.3,39.5,,,
2,09/01/2021 06:35:13 PM,09/01/2021 07:01:27 PM,N,1,244,143,5,6.94,24,1,0.5,0,0,,0.3,28.55,2,1,2.75
2,09/01/2021 06:35:26 PM,09/01/2021 06:42:08 PM,N,1,75,236,1,0.86,6.5,1,0.5,0,0,,0.3,11.05,2,1,2.75
2,09/01/2021 06:35:53 PM,09/01/2021 06:48:16 PM,N,1,74,238,1,2.14,10.5,1,0.5,3.69,0,,0.3,15.99,1,1,0
2,09/01/2021 06:36:00 PM,09/01/2021 07:09:00 PM,,,74,158,,7.99,31.11,0,0,0,0,,0.3,34.16,,,
2,09/01/2021 06:36:00 PM,09/01/2021 06:46:00 PM,,,75,141,,1.6,13.2,0,0,3.5,0,,0.3,19.75,,,
2,09/01/2021 06:36:17 PM,09/01/2021 06:39:52 PM,N,1,75,263,1,0.61,4.5,1,0.5,0,0,,0.3,9.05,1,1,2.75
2,09/01/2021 06:36:31 PM,09/01/2021 06:41:48 PM,N,1,75,74,1,1.42,6.5,1,0.5,1.7,0,,0.3,10,1,1,0
2,09/01/2021 06:36:37 PM,09/01/2021 06:41:59 PM,N,1,43,238,1,1.14,6,1,0.5,1,0,,0.3,8.8,1,1,0
2,09/01/2021 06:36:45 PM,09/01/2021 07:15:20 PM,N,1,41,237,1,7.69,29.5,1,0.5,6,0,,0.3,40.05,1,1,2.75
2,09/01/2021 06:36:54 PM,09/01/2021 06:50:01 PM,N,1,134,216,5,3.11,11.5,1,0.5,3.99,0,,0.3,17.29,1,1,0
2,09/01/2021 06:37:00 PM,09/01/2021 07:12:00 PM,,,76,95,,6.29,26.42,5.5,0,0,0,,0.3,32.22,,,
2,09/01/2021 06:37:00 PM,09/01/2021 06:49:00 PM,,,25,189,,1.33,13.2,0,0,3,0,,0.3,16.5,,,
2,09/01/2021 06:37:50 PM,09/01/2021 06:50:17 PM,N,1,152,75,1,2.15,10,1,0.5,2.36,0,,0.3,14.16,1,1,0
2,09/01/2021 06:37:59 PM,09/01/2021 06:48:15 PM,N,1,75,166,2,2.07,9.5,1,0.5,0,0,,0.3,11.3,2,1,0
2,09/01/2021 06:38:00 PM,09/01/2021 07:03:00 PM,,,37,258,,4.07,29.45,2.75,0,0,0,,0.3,32.5,,,
2,09/01/2021 06:38:26 PM,09/01/2021 07:04:54 PM,N,1,83,56,1,2.23,16.5,1,0.5,3.66,0,,0.3,21.96,1,1,0
2,09/01/2021 06:39:48 PM,09/01/2021 06:57:38 PM,N,1,130,191,1,3.95,15,1,0.5,0,0,,0.3,16.8,1,1,0
2,09/01/2021 06:40:00 PM,09/01/2021 07:03:00 PM,,,147,18,,3.91,16.09,0,0,0,0,,0.3,16.39,,,
2,09/01/2021 06:40:11 PM,09/01/2021 06:58:56 PM,N,1,97,17,2,2.61,13,1,0.5,1,0,,0.3,15.8,1,1,0
2,09/01/2021 06:41:05 PM,09/01/2021 06:47:06 PM,N,1,74,41,1,0.97,6,1,0.5,1.95,0,,0.3,9.75,1,1,0
2,09/01/2021 06:41:15 PM,09/01/2021 06:47:25 PM,N,1,41,74,1,0.92,6,1,0.5,0,0,,0.3,7.8,1,1,0
2,09/01/2021 06:43:00 PM,09/01/2021 07:13:00 PM,,,61,132,,10.63,35.88,0,0,2.01,0,,0.3,38.19,,,
2,09/01/2021 06:43:22 PM,09/01/2021 06:52:48 PM,N,1,74,41,1,1.25,8,1,0.5,1,0,,0.3,10.8,1,1,0
2,09/01/2021 06:43:49 PM,09/01/2021 06:57:24 PM,N,1,130,132,1,5.79,18,1,0.5,3.96,0,,0.3,23.76,1,1,0
1,09/01/2021 06:44:24 PM,09/01/2021 06:49:12 PM,N,1,74,74,1,0.5,5,1,0.5,1.35,0,,0.3,8.15,1,1,0
2,09/01/2021 06:45:00 PM,09/01/2021 07:03:00 PM,,,189,225,,2.59,13.2,0,0,3,0,,0.3,16.5,,,
2,09/01/2021 06:45:00 PM,09/01/2021 07:05:00 PM,,,179,170,,4.49,19.4,2.75,0,0,6.55,,0.3,29,,,
2,09/01/2021 06:45:00 PM,09/01/2021 07:33:00 PM,,,146,51,,17.54,59.65,2.75,0,0,0,,0.3,62.7,,,
2,09/01/2021 06:45:00 PM,09/01/2021 07:02:00 PM,,,241,169,,1.98,16.2,5.5,0,0,0,,0.3,22,,,
2,09/01/2021 06:45:06 PM,09/01/2021 07:23:44 PM,N,1,182,130,1,15.3,43.5,1,0.5,0,6.55,,0.3,51.85,1,1,0
2,09/01/2021 06:45:22 PM,09/01/2021 07:02:47 PM,N,1,82,260,2,2.9,13,1,0.5,0,0,,0.3,14.8,2,1,0
2,09/01/2021 06:45:55 PM,09/01/2021 06:52:08 PM,N,1,74,74,1,0.86,6,1,0.5,0,0,,0.3,7.8,2,1,0
2,09/01/2021 06:46:43 PM,09/01/2021 06:59:18 PM,N,1,74,238,1,2.3,10.5,1,0.5,3.01,0,,0.3,18.06,1,1,2.75
2,09/01/2021 06:46:51 PM,09/01/2021 06:59:21 PM,N,1,236,151,1,1.63,9.5,1,0.5,2.26,0,,0.3,13.56,1,1,0
2,09/01/2021 06:47:09 PM,09/01/2021 07:42:58 PM,N,1,75,49,2,11.93,43.5,1,0.5,9.61,0,,0.3,57.66,1,1,2.75
1,09/01/2021 06:47:29 PM,09/01/2021 06:56:59 PM,N,1,43,262,1,1.4,8,3.75,0.5,2.5,0,,0.3,15.05,1,1,2.75
2,09/01/2021 06:48:35 PM,09/01/2021 07:05:38 PM,N,1,65,61,1,2.23,12.5,1,0.5,2.86,0,,0.3,17.16,1,1,0
2,09/01/2021 06:49:15 PM,09/01/2021 07:13:22 PM,N,1,82,121,1,0,14.5,1,0.5,2,0,,0.3,18.3,1,1,0
2,09/01/2021 06:49:24 PM,09/01/2021 06:50:31 PM,N,1,93,93,1,0.02,3,1,0.5,0,0,,0.3,4.8,2,1,0
2,09/01/2021 06:49:28 PM,09/01/2021 06:56:19 PM,N,1,260,129,1,1.43,6.5,1,0.5,1.66,0,,0.3,9.96,1,1,0
2,09/01/2021 06:49:36 PM,09/01/2021 07:15:33 PM,N,1,75,87,1,8.58,28,1,0.5,6.51,0,,0.3,39.06,1,1,2.75
2,09/01/2021 06:50:00 PM,09/01/2021 07:40:00 PM,,,61,238,,12.44,39.99,2.75,0,0,0,,0.3,43.04,,,
2,09/01/2021 06:50:18 PM,09/01/2021 06:58:17 PM,N,1,134,135,1,1.94,8,1,0.5,1.96,0,,0.3,11.76,1,1,0
2,09/01/2021 06:50:32 PM,09/01/2021 06:55:09 PM,N,1,75,236,1,0.79,5.5,1,0.5,2.51,0,,0.3,12.56,1,1,2.75
2,09/01/2021 06:51:00 PM,09/01/2021 07:08:00 PM,,,226,223,,2.77,18.04,0,0,0,0,,0.3,18.34,,,
2,09/01/2021 06:51:04 PM,09/01/2021 06:57:13 PM,N,1,41,42,1,1.62,7,1,0.5,0,0,,0.3,8.8,2,1,0
1,09/01/2021 06:51:12 PM,09/01/2021 06:51:42 PM,N,5,93,93,1,0.1,0,0,0,0,0,,0,0,3,2,0
2,09/01/2021 06:51:45 PM,09/01/2021 07:35:02 PM,N,1,93,230,1,12.52,41,1,0.5,10.33,6.12,,0.3,62,1,1,2.75
2,09/01/2021 06:51:53 PM,09/01/2021 07:14:49 PM,N,1,75,45,5,7.4,24,1,0.5,5.71,0,,0.3,34.26,1,1,2.75
2,09/01/2021 06:52:00 PM,09/01/2021 07:01:00 PM,,,75,239,,1.63,13.2,0,0,3,0,,0.3,19.25,,,
2,09/01/2021 06:52:20 PM,09/01/2021 07:09:41 PM,N,1,75,262,2,2.09,12.5,1,0.5,2,0,,0.3,19.05,1,1,2.75
1,09/01/2021 06:53:04 PM,09/01/2021 06:53:32 PM,Y,5,93,93,1,0.1,0,0,0,0,0,,0,0,3,2,0
2,09/01/2021 06:53:28 PM,09/01/2021 06:53:38 PM,N,5,167,167,1,0,18,0,0,0,0,,0.3,18.3,1,2,0
2,09/01/2021 06:53:43 PM,09/01/2021 06:59:04 PM,N,1,75,263,1,0.53,5,1,0.5,1.36,0,,0.3,8.16,1,1,0
2,09/01/2021 06:54:00 PM,09/01/2021 07:05:00 PM,,,54,66,,1.79,17.83,0,0,4.58,0,,0.3,22.71,,,
2,09/01/2021 06:54:00 PM,09/01/2021 07:02:00 PM,,,7,223,,1.48,13.2,0,0,2.25,0,,0.3,15.75,,,
2,09/01/2021 06:54:12 PM,09/01/2021 07:02:20 PM,N,1,82,196,1,0.83,7,1,0.5,2.2,0,,0.3,11,1,1,0
2,09/01/2021 06:54:58 PM,09/01/2021 07:28:37 PM,N,1,166,144,1,8.08,28.5,1,0.5,0,0,,0.3,33.05,2,1,2.75
1,09/01/2021 06:56:07 PM,09/01/2021 06:56:32 PM,Y,5,93,93,1,0.1,0,0,0,0,0,,0,0,3,2,0
2,09/01/2021 06:56:43 PM,09/01/2021 07:09:12 PM,N,1,74,116,1,1.86,10,1,0.5,2.36,0,,0.3,14.16,1,1,0
2,09/01/2021 06:57:00 PM,09/01/2021 07:04:00 PM,,,75,236,,1.47,13.2,0,0,2.13,0,,0.3,18.38,,,
2,09/01/2021 06:57:00 PM,09/01/2021 07:13:00 PM,,,193,226,,2.34,18.95,2.75,0,0,0,,0.3,22,,,
1,09/01/2021 06:57:12 PM,09/01/2021 06:57:56 PM,N,5,56,56,1,0.3,0,0,0,0,0,,0,0,3,2,0
2,09/01/2021 06:57:19 PM,09/01/2021 07:35:12 PM,N,1,93,256,1,10.4,37,1,0.5,6,0,,0.3,44.8,1,1,0
1,09/01/2021 06:57:34 PM,09/01/2021 07:02:27 PM,N,1,181,106,1,0.9,5.5,1,0.5,0,0,,0.3,7.3,2,1,0
1,09/01/2021 06:58:38 PM,09/01/2021 07:07:30 PM,N,1,181,189,0,0.9,7,1,0.5,0,0,,0.3,8.8,2,1,0
2,09/01/2021 06:59:17 PM,09/01/2021 07:10:45 PM,N,1,95,196,1,1.48,8.5,1,0.5,0,0,,0.3,10.3,2,1,0
1,09/01/2021 06:59:18 PM,09/01/2021 07:02:36 PM,N,1,243,244,1,0.4,4,1,0.5,0,0,,0.3,5.8,2,1,0
1,09/01/2021 06:59:57 PM,09/01/2021 07:00:27 PM,Y,5,82,82,1,0.2,0,0,0,0,0,,0,0,2,2,0
2,09/01/2021 07:00:11 PM,09/01/2021 07:16:44 PM,N,1,263,142,1,2.9,13.5,1,0.5,3.61,0,,0.3,21.66,1,1,2.75
2,09/01/2021 07:00:36 PM,09/01/2021 07:06:17 PM,N,1,75,151,2,1.54,6.5,1,0.5,1.66,0,,0.3,9.96,1,1,0
2,09/01/2021 07:01:26 PM,09/01/2021 07:14:32 PM,N,1,75,238,1,1.99,10,1,0.5,0,0,,0.3,14.55,2,1,2.75
2,09/01/2021 07:01:29 PM,09/01/2021 07:10:58 PM,N,1,196,56,1,1.35,8,1,0.5,0,0,,0.3,9.8,2,1,0
2,09/01/2021 07:01:33 PM,09/01/2021 07:09:09 PM,N,1,263,263,2,0.35,-6.5,-1,-0.5,0,0,,-0.3,-11.05,4,1,-2.75
2,09/01/2021 07:01:33 PM,09/01/2021 07:09:09 PM,N,1,263,263,2,0.35,6.5,1,0.5,0,0,,0.3,11.05,2,1,2.75
1,09/01/2021 07:01:49 PM,09/01/2021 07:11:49 PM,N,1,65,97,2,1.1,8,1,0.5,0,0,,0.3,9.8,2,1,0
2,09/01/2021 07:02:00 PM,09/01/2021 08:03:00 PM,,,76,47,,20.82,42.91,2.75,0,0,6.55,,0.3,52.51,,,
2,09/01/2021 07:02:00 PM,09/01/2021 07:16:00 PM,,,75,41,,2.46,13.2,0,0,2.25,0,,0.3,15.75,,,
2,09/01/2021 07:02:00 PM,09/01/2021 07:38:00 PM,,,129,28,,6.52,39.95,2.75,0,0,0,,0.3,43,,,
2,09/01/2021 07:02:06 PM,09/01/2021 07:11:28 PM,N,1,74,75,1,1.66,8,1,0.5,1.96,0,,0.3,11.76,1,1,0
1,09/01/2021 07:02:28 PM,09/01/2021 07:21:12 PM,N,1,74,262,1,2.8,13.5,3.75,0.5,3.6,0,,0.3,21.65,1,1,2.75
1,09/01/2021 07:02:52 PM,09/01/2021 07:03:26 PM,N,5,157,260,1,0.3,0,0,0,100,0,,0,100,1,2,0
2,09/01/2021 07:03:03 PM,09/01/2021 07:16:05 PM,N,1,74,151,1,2.24,10.5,1,0.5,0,0,,0.3,12.3,2,1,0
2,09/01/2021 07:03:17 PM,09/01/2021 07:11:18 PM,N,1,75,75,1,0.97,6.5,1,0.5,2.08,0,,0.3,10.38,1,1,0
2,09/01/2021 07:03:43 PM,09/01/2021 07:15:49 PM,N,1,75,140,1,2.28,10,1,0.5,2.91,0,,0.3,17.46,1,1,2.75
2,09/01/2021 07:03:49 PM,09/01/2021 07:15:10 PM,N,1,75,140,1,1.71,9.5,1,0.5,2.81,0,,0.3,16.86,1,1,2.75
2,09/01/2021 07:04:00 PM,09/01/2021 07:17:00 PM,,,181,62,,2,13.2,0,0,3,0,,0.3,16.5,,,
2,09/01/2021 07:05:26 PM,09/01/2021 07:18:15 PM,N,1,134,197,1,2.48,10.5,1,0.5,3.08,0,,0.3,15.38,1,1,0
2,09/01/2021 07:06:08 PM,09/01/2021 07:10:18 PM,N,1,43,151,6,0.95,5,1,0.5,1.36,0,,0.3,8.16,1,1,0
2,09/01/2021 07:07:06 PM,09/01/2021 07:16:25 PM,N,1,242,242,1,1.91,9,1,0.5,0,0,,0.3,10.8,1,1,0
2,09/01/2021 07:08:00 PM,09/01/2021 07:57:00 PM,,,14,61,,8.29,33.58,0,0,3.02,0,,0.3,36.9,,,
2,09/01/2021 07:09:03 PM,09/01/2021 07:15:34 PM,N,1,24,238,1,1.26,6.5,1,0.5,0,0,,0.3,11.05,2,1,2.75
2,09/01/2021 07:09:15 PM,09/01/2021 07:17:36 PM,N,1,95,95,1,1.16,7,1,0.5,1.76,0,,0.3,10.56,1,1,0
2,09/01/2021 07:09:51 PM,09/01/2021 07:38:54 PM,N,1,244,48,1,8.4,27.5,0.5,0.5,2.5,0,,0.3,34.05,1,1,2.75
2,09/01/2021 07:10:39 PM,09/01/2021 07:58:42 PM,N,1,55,50,4,17.68,50.5,1,0.5,7,6.55,,0.3,68.6,1,1,2.75
2,09/01/2021 07:10:57 PM,09/01/2021 07:39:20 PM,N,1,75,127,1,6.23,23,1,0.5,0,0,,0.3,24.8,2,1,0
2,09/01/2021 07:11:00 PM,09/01/2021 07:20:00 PM,,,146,229,,2.41,13.2,0,0,2.66,0,,0.3,18.91,,,
2,09/01/2021 07:11:07 PM,09/01/2021 07:27:44 PM,N,1,95,56,1,2.39,12.5,1,0.5,0,0,,0.3,14.3,2,1,0
1,09/01/2021 07:11:29 PM,09/01/2021 07:25:14 PM,N,1,244,119,1,1.9,10,1,0.5,0,0,,0.3,11.8,2,1,0
1,09/01/2021 07:11:50 PM,09/01/2021 07:21:29 PM,N,1,43,141,1,1.8,8.5,3.75,0.5,2.6,0,,0.3,15.65,1,1,2.75
2,09/01/2021 07:12:07 PM,09/01/2021 07:32:22 PM,N,1,97,70,1,8.94,24.5,1,0.5,0,0,,0.3,26.3,2,1,0
2,09/01/2021 07:13:07 PM,09/01/2021 07:25:07 PM,N,1,236,237,1,1.89,10,1,0.5,0,0,,0.3,14.55,2,1,2.75
2,09/01/2021 07:13:27 PM,09/01/2021 07:20:40 PM,N,1,43,263,6,1.27,7,1,0.5,2.31,0,,0.3,13.86,1,1,2.75
1,09/01/2021 07:13:44 PM,09/01/2021 07:31:12 PM,N,1,244,238,1,0.6,11.5,3.75,0.5,2,0,,0.3,18.05,1,1,2.75
2,09/01/2021 07:14:28 PM,09/01/2021 07:26:02 PM,N,1,74,236,2,1.85,9,1,0.5,2.71,0,,0.3,16.26,1,1,2.75
2,09/01/2021 07:14:31 PM,09/01/2021 07:20:02 PM,N,1,134,134,2,1.04,5.5,1,0.5,0,0,,0.3,7.3,1,1,0
2,09/01/2021 07:14:44 PM,09/01/2021 07:49:00 PM,N,1,93,233,1,10,33,1,0.5,8.73,6.12,,0.3,52.4,1,1,2.75
2,09/01/2021 07:14:48 PM,09/01/2021 07:35:48 PM,N,1,166,158,2,7.31,22.5,1,0.5,6.76,0,,0.3,33.81,1,1,2.75
2,09/01/2021 07:15:00 PM,09/01/2021 07:30:00 PM,,,10,197,,2.63,24.86,2.75,0,0,0,,0.3,27.91,,,
2,09/01/2021 07:15:13 PM,09/01/2021 08:03:50 PM,N,5,93,200,2,17.81,65,0,0,21.56,6.55,,0.3,93.41,1,2,0
2,09/01/2021 07:16:33 PM,09/01/2021 07:30:37 PM,N,1,93,121,1,4.57,14.5,1,0.5,0,0,,0.3,16.3,2,1,0
2,09/01/2021 07:17:00 PM,09/01/2021 07:30:36 PM,N,1,95,121,1,2.49,11.5,1,0.5,5,0,,0.3,18.3,1,1,0
2,09/01/2021 07:17:12 PM,09/01/2021 07:40:19 PM,N,1,75,113,2,4.66,18,1,0.5,1,0,,0.3,23.55,1,1,2.75
2,09/01/2021 07:17:34 PM,09/01/2021 07:36:18 PM,N,1,43,233,1,3.44,14.5,1,0.5,3.81,0,,0.3,22.86,1,1,2.75
2,09/01/2021 07:18:00 PM,09/01/2021 07:46:00 PM,,,185,69,,0,22.66,1.35,0,0,0,,0.3,24.31,,,
2,09/01/2021 07:18:00 PM,09/01/2021 07:29:00 PM,,,17,97,,1.78,18.13,1.35,0,0,0,,0.3,19.78,,,
2,09/01/2021 07:18:00 PM,09/01/2021 07:37:00 PM,,,71,181,,3.04,15.9,2.75,0,0,6.55,,0.3,25.5,,,
2,09/01/2021 07:18:01 PM,09/01/2021 07:28:04 PM,N,5,244,74,1,2.98,15,0,0,0,0,,0.3,15.3,1,2,0
1,09/01/2021 07:19:57 PM,09/01/2021 07:35:21 PM,N,1,65,49,1,1.6,11,1,0.5,0,0,,0.3,12.8,1,1,0
2,09/01/2021 07:20:00 PM,09/01/2021 08:25:00 PM,,,82,89,,11.79,41.3,2.75,0,0,0,,0.3,44.35,,,
2,09/01/2021 07:20:29 PM,09/01/2021 07:55:10 PM,N,1,24,93,1,12.06,35.5,1,0.5,5,6.55,,0.3,48.85,1,1,0
2,09/01/2021 07:20:50 PM,09/01/2021 07:27:06 PM,N,1,244,244,1,0.72,6,1,0.5,10,0,,0.3,17.8,1,1,0
2,09/01/2021 07:21:07 PM,09/01/2021 07:26:51 PM,N,1,134,134,1,0.82,5.5,1,0.5,1.46,0,,0.3,8.76,1,1,0
1,09/01/2021 07:21:17 PM,09/01/2021 07:44:34 PM,N,1,97,181,1,2.5,15,1,0.5,3.36,0,,0.3,20.16,1,1,0
2,09/01/2021 07:22:26 PM,09/01/2021 07:42:42 PM,N,1,244,151,1,5.39,19,1,0.5,3.53,0,,0.3,27.08,1,1,2.75
2,09/01/2021 07:23:18 PM,09/01/2021 07:52:57 PM,N,1,74,146,1,5.3,23.5,1,0.5,0,0,,0.3,25.3,1,1,0
2,09/01/2021 07:23:41 PM,09/01/2021 07:26:14 PM,N,1,166,166,1,0.44,4,1,0.5,1.45,0,,0.3,7.25,1,1,0
2,09/01/2021 07:25:00 PM,09/01/2021 07:42:00 PM,,,188,72,,2.35,13.95,2.75,0,0,0,,0.3,17,,,
2,09/01/2021 07:25:16 PM,09/01/2021 07:34:57 PM,N,1,196,196,1,1.31,8,1,0.5,0,0,,0.3,9.8,2,1,0
2,09/01/2021 07:26:30 PM,09/01/2021 07:38:05 PM,N,1,95,56,1,1.56,9,1,0.5,2.16,0,,0.3,12.96,1,1,0
2,09/01/2021 07:27:00 PM,09/01/2021 07:34:00 PM,,,205,38,,0,18.58,2.75,0,0,0,,0.3,21.63,,,
2,09/01/2021 07:27:00 PM,09/01/2021 08:08:00 PM,,,14,70,,15.62,55.85,0,0,0,6.55,,0.3,62.7,,,
1,09/01/2021 07:27:05 PM,09/01/2021 07:38:48 PM,N,1,181,49,0,1.6,9,1,0.5,2.15,0,,0.3,12.95,1,1,0
2,09/01/2021 07:28:40 PM,09/01/2021 07:32:40 PM,N,1,134,134,2,0.71,5,1,0.5,0,0,,0.3,6.8,1,1,0
2,09/01/2021 07:29:00 PM,09/01/2021 07:38:00 PM,,,75,151,,1.23,13.2,0,0,3,0,,0.3,16.5,,,
2,09/01/2021 07:29:00 PM,09/01/2021 07:44:00 PM,,,42,127,,3.79,15.44,0,0,0,0,,0.3,15.74,,,
2,09/01/2021 07:29:06 PM,09/01/2021 07:37:08 PM,N,1,74,236,1,1.74,7.5,1,0.5,2.41,0,,0.3,14.46,1,1,2.75
2,09/01/2021 07:29:22 PM,09/01/2021 07:45:42 PM,N,5,130,138,1,6.69,25,0,0,0,0,,0.3,25.3,1,2,0
2,09/01/2021 07:30:07 PM,09/01/2021 11:25:20 PM,N,1,93,265,1,36.56,165,1,0.5,0,0,,0.3,169.55,2,1,2.75
2,09/01/2021 07:31:42 PM,09/01/2021 07:37:58 PM,N,1,75,74,1,1.35,6.5,1,0.5,2.49,0,,0.3,10.79,1,1,0
2,09/01/2021 07:31:53 PM,09/01/2021 07:44:03 PM,N,1,75,74,1,1.5,9.5,1,0.5,0,0,,0.3,11.3,1,1,0
2,09/01/2021 07:31:55 PM,09/01/2021 07:44:46 PM,N,1,65,189,2,1.76,10,1,0.5,2.36,0,,0.3,14.16,1,1,0
2,09/01/2021 07:32:00 PM,09/01/2021 07:57:00 PM,,,244,236,,7.2,25.93,0,0,6.38,0,,0.3,35.36,,,
2,09/01/2021 07:32:25 PM,09/01/2021 07:40:29 PM,N,1,65,181,1,1.23,7,1,0.5,2.2,0,,0.3,11,1,1,0
2,09/01/2021 07:33:00 PM,09/01/2021 07:34:00 PM,,,237,237,,0.03,36.45,2.75,0,0,0,,0.3,39.5,,,
1,09/01/2021 07:33:27 PM,09/01/2021 07:40:22 PM,N,1,75,41,2,1.5,7,1,0.5,1.76,0,,0.3,10.56,1,1,0
2,09/01/2021 07:33:45 PM,09/01/2021 08:08:22 PM,N,1,93,237,2,13.08,39.5,1,0.5,12.59,6.55,,0.3,62.94,1,1,2.5
1,09/01/2021 07:33:50 PM,09/01/2021 07:43:01 PM,N,1,43,262,1,1.8,8.5,3.75,0.5,0,0,,0.3,13.05,2,1,2.75
2,09/01/2021 07:36:04 PM,09/01/2021 07:36:15 PM,N,1,42,42,1,0,2.5,1,0.5,6,0,,0.3,10.3,1,1,0
2,09/01/2021 07:36:47 PM,09/01/2021 07:47:07 PM,N,1,166,42,1,1.5,8,1,0.5,2.94,0,,0.3,12.74,1,1,0
2,09/01/2021 07:37:00 PM,09/01/2021 07:46:00 PM,,,25,65,,1.01,13.2,0,0,3,0,,0.3,16.5,,,
2,09/01/2021 07:38:00 PM,09/01/2021 07:48:31 PM,N,1,95,196,5,1.69,8.5,1,0.5,0,0,,0.3,10.3,2,1,0
2,09/01/2021 07:40:52 PM,09/01/2021 07:50:32 PM,N,1,244,243,1,1.16,7.5,1,0.5,2.79,0,,0.3,12.09,1,1,0
2,09/01/2021 07:41:00 PM,09/01/2021 08:17:00 PM,,,49,155,,7.1,26.27,2.75,0,0,0,,0.3,29.32,,,
2,09/01/2021 07:41:17 PM,09/01/2021 08:00:41 PM,N,1,75,170,5,3.43,15,1,0.5,2.54,0,,0.3,22.09,1,1,2.75
2,09/01/2021 07:42:00 PM,09/01/2021 08:01:00 PM,,,129,56,,5.84,15.89,2.75,0,0,0,,0.3,18.94,,,
2,09/01/2021 07:43:05 PM,09/01/2021 07:59:28 PM,N,1,196,160,1,2.26,12,1,0.5,0,0,,0.3,13.8,2,1,0
2,09/01/2021 07:43:44 PM,09/01/2021 07:57:15 PM,N,1,74,116,1,2.07,10,1,0.5,2.36,0,,0.3,14.16,1,1,0
2,09/01/2021 07:44:52 PM,09/01/2021 07:51:08 PM,N,5,93,93,1,0.21,45,0,0,0,0,,0.3,45.3,1,2,0
2,09/01/2021 07:45:00 PM,09/01/2021 08:38:00 PM,,,76,195,,9.14,43.45,2.75,0,0,0,,0.3,46.5,,,
